ID;icr;Codeur;V8;Length;Source;outlet;DFT;Pagina;date;Day_in_2015;Economisch;Context;Toon_Kop;Posit_Nega;Hoofd_OW;CAP_onderw;Locatie;Locatie_TEXT;Onzekerhei;headline
150286193;1;29;12/22/2015 17:07:30;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;1;3;58;96;33; ;0;Breng gevaren fondsen in kaart
150286193;1;31;12/23/2015 13:47:03;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;1;9;7;96;33; ;0;Breng gevaren fondsen in kaart
150286193;1;32;12/31/2015 13:29:17;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;0;9;25;96;33; ;1;Breng gevaren fondsen in kaart
150286193;1;33;1/13/2016 21:03:13;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;1;9;7;96;33; ;0;Breng gevaren fondsen in kaart
150286193;1;34;1/9/2016 9:32:00;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;9;9;58;96;33; ;1;Breng gevaren fondsen in kaart
150286193;1;35;12/13/2015 20:09:55;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;9;9;58;96;33; ;0;Breng gevaren fondsen in kaart
150286193;1;36;12/19/2015 16:37:13;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;1;9;58;96;33; ;0;Breng gevaren fondsen in kaart
150286193;1;37;12/21/2015 16:01:03;354;0;5;0;2;4/10/2015 0:00:00;100;1;1;0;9;58;96;33; ;0;Breng gevaren fondsen in kaart
150286207;1;4;8/8/2015 2:04:06;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;4;3;96;30; ;1;Een zomers scenario
150286207;1;5;7/8/2015 10:31:24;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;9;3;7;122;1; ;1;Een zomers scenario
150286207;1;6;7/3/2015 16:53:27;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;1;2;96;30; ;0;Een zomers scenario
150286207;1;7;7/1/2015 18:05:12;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;4;2;96;30; ;0;Een zomers scenario
150286207;1;8;7/19/2015 17:42:10;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;9;9;58;96;30; ;1;Een zomers scenario
150286207;1;9;7/2/2015 20:18:13;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;4;2;96;30; ;0;Een zomers scenario
150286207;1;10;7/21/2015 15:40:08;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;9;9;58;96;30; ;0;Een zomers scenario
150286207;1;13;7/12/2015 22:51:17;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;9;9;37;112;30; ;0;Een zomers scenario
150286207;1;14;7/9/2015 15:57:09;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;4;2;96;30; ;1;Een zomers scenario
150286207;1;17;7/5/2015 18:37:53;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;4;3;2;122;1; ;1;Een zomers scenario
150286207;1;20;7/8/2015 22:47:01;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;9;0;2;96;33; ;1;Een zomers scenario
150286207;1;21;7/2/2015 18:15:06;464;0;5;0;19;4/9/2015 0:00:00;99;1;1;1;0;7;96;30; ;0;Een zomers scenario
150286207;1;29;1/20/2016 16:13:21;464;0;5;0;19;4/9/2015 0:00:00;99;7; ; ; ; ; ; ; ; ;Een zomers scenario
150286249;1;4;8/8/2015 2:16:44;231;0;5;0;3;4/7/2015 0:00:00;97;1;1;9;9;57;103;1; ;0;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;5;7/8/2015 10:46:33;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;6;7/3/2015 17:33:18;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;7;7/2/2015 15:51:20;231;0;5;0;3;4/7/2015 0:00:00;97;1;1;1;0;57;96;1; ;0;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;8;7/19/2015 18:13:20;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;9;7/2/2015 20:49:12;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;10;7/24/2015 11:25:16;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;13;7/18/2015 15:39:48;231;0;5;0;3;4/7/2015 0:00:00;97;1;1;1;9;57;96;1; ;0;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;17;7/5/2015 18:36:47;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;20;7/11/2015 9:27:49;231;0;5;0;3;4/7/2015 0:00:00;97;1;1;1;9;20;96;1; ;0;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;21;7/2/2015 20:54:38;231;0;5;0;3;4/7/2015 0:00:00;97;0; ; ; ; ; ; ; ; ;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286249;1;28;1/16/2016 10:04:04;231;0;5;0;3;4/7/2015 0:00:00;97;1;1;1;9;58;96;1; ;0;Vakbond FNV wil topmannen financiële sector dwingen tot matiging salaris
150286325;1;37;12/26/2015 9:17:40;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;0;48;96;33; ;0;Ziek van vrijhandel
150286325;1;15;8/13/2015 12:49:17;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;96;30; ;1;Ziek van vrijhandel
150286325;1;29;12/22/2015 22:12:02;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;1;48;96;33; ;0;Ziek van vrijhandel
150286325;1;30;12/20/2015 20:12:02;476;0;5;0;11;4/1/2015 0:00:00;91;0; ; ; ; ; ; ; ; ;Ziek van vrijhandel
150286325;1;31;12/23/2015 14:18:33;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;117;33; ;0;Ziek van vrijhandel
150286325;1;32;12/31/2015 13:41:58;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;96;1; ;1;Ziek van vrijhandel
150286325;1;33;1/13/2016 21:20:18;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;114;81; ;0;Ziek van vrijhandel
150286325;1;34;1/9/2016 9:51:31;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;0;48;96;33; ;1;Ziek van vrijhandel
150286325;1;35;12/18/2015 9:14:09;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;96;33; ;0;Ziek van vrijhandel
150286325;1;36;12/19/2015 19:04:53;476;0;5;0;11;4/1/2015 0:00:00;91;1;1;0;9;48;96;33; ;0;Ziek van vrijhandel
150286328;1;15;8/13/2015 14:29:21;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;4;2;96;1; ;1;Zwakke start beursjaar
150286328;1;29;12/22/2015 22:22:28;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;4;2;96;33; ;0;Zwakke start beursjaar
150286328;1;30;12/20/2015 20:16:19;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;9;25;96;33; ;0;Zwakke start beursjaar
150286328;1;31;12/23/2015 14:32:04;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;4;25;96;33; ;1;Zwakke start beursjaar
150286328;1;32;12/31/2015 13:55:05;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;9;25;96;33; ;1;Zwakke start beursjaar
150286328;1;33;1/13/2016 21:32:32;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;5;25;96;81; ;0;Zwakke start beursjaar
150286328;1;34;1/9/2016 10:08:32;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;9;25;96;33; ;1;Zwakke start beursjaar
150286328;1;35;12/18/2015 9:25:43;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;9;25;96;33; ;0;Zwakke start beursjaar
150286328;1;36;12/19/2015 19:21:11;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;9;25;96;33; ;1;Zwakke start beursjaar
150286328;1;37;12/26/2015 9:18:42;478;0;5;0;21;4/1/2015 0:00:00;91;1;1;0;5;25;96;33; ;0;Zwakke start beursjaar
150286710;1;37;12/26/2015 9:18:47;702;0;5;0;12;2/28/2015 0:00:00;59;0; ; ; ; ; ; ; ; ;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;29;12/22/2015 22:37:01;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;3;58;96;33; ;0;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;30;12/28/2015 17:32:59;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;9;33;96;1; ;0;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;31;12/23/2015 14:45:23;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;1;33;117;1; ;0;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;32;12/31/2015 14:05:44;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;9;2;96;1; ;1;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;33;1/13/2016 21:46:21;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;9;33;96;1; ;0;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;34;1/9/2016 10:34:27;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;0;31;96;1; ;1;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;35;12/18/2015 9:42:16;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;3;33;96;30; ;0;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286710;1;36;12/19/2015 19:34:52;702;0;5;0;12;2/28/2015 0:00:00;59;1;1;0;3;33;96;33; ;1;Bronzen pensioenstelsel maakt Nederland gevaarlijk illiquide
150286729;1;4;8/13/2015 14:50:18;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;5;7/8/2015 10:49:51;684;0;5;0;7;2/27/2015 0:00:00;58;1;1;0;9;2;96;110;oekraïne;0;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;6;7/4/2015 11:05:08;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;7;7/2/2015 16:03:01;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;8;7/19/2015 18:15:58;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;9;7/3/2015 10:30:16;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;10;7/24/2015 11:26:50;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;13;7/18/2015 16:17:57;684;0;5;0;7;2/27/2015 0:00:00;58;1;1;0;9;2;112;110;Oekraïne;0;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;14;7/9/2015 16:11:47;684;0;5;0;7;2/27/2015 0:00:00;58;1;1;2;9;2;96;110;Oekraïne;1;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;17;7/5/2015 18:33:41;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;20;7/11/2015 9:47:10;684;0;5;0;7;2/27/2015 0:00:00;58;1;1;0;9;2;113;110;Oekraine;1;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286729;1;21;7/2/2015 21:05:16;684;0;5;0;7;2/27/2015 0:00:00;58;1;0; ; ; ; ; ; ; ;Noodlijdend Oekraïne hoopt op IMF-noodkrediet
150286782;1;6;9/2/2015 18:03:10;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;29;12/22/2015 23:00:43;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;31;12/22/2015 15:24:40;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;33;1/13/2016 23:28:08;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;34;1/9/2016 11:07:10;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;35;12/18/2015 10:00:48;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;36;12/19/2015 19:53:41;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286782;1;37;12/26/2015 9:18:51;233;0;5;0;1;3/19/2015 0:00:00;78;0; ; ; ; ; ; ; ; ;DNB gaat Hoek keuren
150286991;1;10;8/12/2015 14:15:58;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;29;12/22/2015 23:01:44;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;98;81; ;0;Huizenverkopen VS gedaald
150286991;1;31;12/22/2015 15:38:01;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;32;12/31/2015 14:20:56;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;98;81; ;0;Huizenverkopen VS gedaald
150286991;1;33;1/13/2016 23:29:53;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;34;1/9/2016 11:08:06;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;35;12/18/2015 10:01:08;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;36;12/19/2015 19:54:28;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150286991;1;37;12/26/2015 9:52:00;102;0;5;0;2;2/24/2015 0:00:00;55;1;1;0;9;5;96;81; ;0;Huizenverkopen VS gedaald
150287101;1;15;7/17/2015 9:56:43;366;0;5;0;2;2/17/2015 0:00:00;48;1;1;1;9;51;96;1; ;0;Gat bij Reaal verdient onderzoek
150287101;1;29;12/23/2015 10:28:42;366;0;5;0;2;2/17/2015 0:00:00;48;1;1;0;9;57;96;1; ;0;Gat bij Reaal verdient onderzoek
150287101;1;30;12/22/2015 10:47:32;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287101;1;31;12/23/2015 15:23:59;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287101;1;32;1/3/2016 13:42:08;366;0;5;0;2;2/17/2015 0:00:00;48;1;1;1;9;40;117;1; ;0;Gat bij Reaal verdient onderzoek
150287101;1;33;1/13/2016 23:35:28;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287101;1;34;1/9/2016 11:17:11;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287101;1;35;12/18/2015 10:04:42;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287101;1;36;12/19/2015 20:00:12;366;0;5;0;2;2/17/2015 0:00:00;48;1;1;1;9;7;105;1; ;1;Gat bij Reaal verdient onderzoek
150287101;1;37;12/26/2015 9:52:08;366;0;5;0;2;2/17/2015 0:00:00;48;0; ; ; ; ; ; ; ; ;Gat bij Reaal verdient onderzoek
150287136;1;13;9/14/2015 14:51:29;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;29;12/23/2015 10:48:58;1399;0;5;0;6;2/14/2015 0:00:00;45;1;1;0;2;58;96;33; ;0;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;30;12/22/2015 10:49:51;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;31;12/23/2015 15:26:07;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;32;1/3/2016 13:53:04;1399;0;5;0;6;2/14/2015 0:00:00;45;1;1;0;9;4;96;30; ;0;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;33;1/13/2016 23:37:49;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;34;1/10/2016 14:39:52;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;35;12/18/2015 10:08:26;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;36;12/19/2015 20:19:18;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287136;1;37;12/26/2015 9:52:09;1399;0;5;0;6;2/14/2015 0:00:00;45;0; ; ; ; ; ; ; ; ;Belegger verwijt Plus500 prijsmanipul atie en fraude
150287149;1;17;8/7/2015 13:56:45;329;0;5;0;19;2/13/2015 0:00:00;44;1;1;0;9;58;96;49; ;0;Commerzbank voorziet nieuwe tegenslagen
150287149;1;28;12/24/2015 23:45:15;329;0;5;0;15;2/13/2015 0:00:00;44;1;1;9;9;57;96;33; ;0;Commerzbank voorziet nieuwe tegenslagen
150287149;1;29;12/31/2015 10:01:47;329;0;5;0;15;2/13/2015 0:00:00;44;1;1;0;9;57;96;33; ;0;Commerzbank voorziet nieuwe tegenslagen
150287150;1;17;8/8/2015 11:16:07;119;0;5;0;6;2/13/2015 0:00:00;44;1;1;1;9;27;96;110;Zwitserland;0;Lening tegen laagste rente ooit
150287150;1;28;12/24/2015 23:56:28;119;0;5;0;6;2/13/2015 0:00:00;44;1;1;1;9;27;96;30; ;0;Lening tegen laagste rente ooit
150287150;1;29;12/31/2015 10:16:08;119;0;5;0;6;2/13/2015 0:00:00;44;1;1;4;9;19;96;30; ;0;Lening tegen laagste rente ooit
150287151;1;17;8/8/2015 11:34:59;398;0;5;0;17;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;Ordina onder vuur van grootaandeelhouder
150287151;1;28;12/25/2015 0:01:36;398;0;5;0;17;2/13/2015 0:00:00;44;1;1;9;9;25;96;1; ;0;Ordina onder vuur van grootaandeelhouder
150287151;1;29;12/31/2015 10:27:37;398;0;5;0;17;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;Ordina onder vuur van grootaandeelhouder
150287152;1;17;8/8/2015 11:39:42;411;0;5;0;9;2/13/2015 0:00:00;44;1;1;4;5;19;96;1; ;1;Snelle daling van inflatie goed voor de koopkracht
150287152;1;28;12/25/2015 0:12:50;411;0;5;0;9;2/13/2015 0:00:00;44;1;1;4;9;19;96;1; ;0;Snelle daling van inflatie goed voor de koopkracht
150287152;1;29;12/31/2015 10:29:10;411;0;5;0;9;2/13/2015 0:00:00;44;1;1;4;5;19;96;1; ;0;Snelle daling van inflatie goed voor de koopkracht
150287153;1;17;8/8/2015 12:11:53;118;0;5;0;15;2/13/2015 0:00:00;44;1;1;4;9;51;96;1; ;0;Webwinkelgigant Zalando maakt voor het eerst sinds bestaan winst
150287153;1;28;12/25/2015 0:20:54;118;0;5;0;15;2/13/2015 0:00:00;44;1;1;9;9;4;96;33; ;0;Webwinkelgigant Zalando maakt voor het eerst sinds bestaan winst
150287153;1;29;12/31/2015 10:47:13;118;0;5;0;15;2/13/2015 0:00:00;44;1;1;4;9;51;96;49; ;0;Webwinkelgigant Zalando maakt voor het eerst sinds bestaan winst
150287154;1;17;8/8/2015 12:26:54;230;0;5;0;4;2/13/2015 0:00:00;44;1;1;1;9;27;96;84; ;0;Zweedse centrale bank stapt over op negatieve rente
150287154;1;28;12/25/2015 0:26:10;230;0;5;0;4;2/13/2015 0:00:00;44;1;1;9;9;57;96;84; ;0;Zweedse centrale bank stapt over op negatieve rente
150287154;1;29;12/31/2015 10:52:53;230;0;5;0;4;2/13/2015 0:00:00;44;1;1;0;9;27;96;30; ;0;Zweedse centrale bank stapt over op negatieve rente
150287155;1;17;8/8/2015 12:46:08;478;0;5;0;21;2/13/2015 0:00:00;44;1;1;1;1;2;96;81; ;0;State of the market
150287155;1;28;12/25/2015 0:35:50;478;0;5;0;21;2/13/2015 0:00:00;44;1;1;1;9;2;96;81; ;0;State of the market
150287155;1;29;12/31/2015 11:21:45;478;0;5;0;21;2/13/2015 0:00:00;44;1;1;1;5;2;96;81; ;0;State of the market
150287156;1;17;8/8/2015 13:08:05;654;0;5;0;7;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;"Politiek pokerspel over Gronings gas; De oppositie wil de gasproductie zo snel mogelijk verlagen, VVD staat geïsoleerd"
150287156;1;28;12/25/2015 10:37:07;654;0;5;0;7;2/13/2015 0:00:00;44;1;1;1;9;24;105;1; ;0;"Politiek pokerspel over Gronings gas; De oppositie wil de gasproductie zo snel mogelijk verlagen, VVD staat geïsoleerd"
150287156;1;29;12/31/2015 11:33:26;654;0;5;0;7;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;"Politiek pokerspel over Gronings gas; De oppositie wil de gasproductie zo snel mogelijk verlagen, VVD staat geïsoleerd"
150287157;1;17;8/8/2015 13:09:16;887;0;5;0;21;2/13/2015 0:00:00;44;1;1;0;0;58;96;1; ;0;"AFM noemt cfd's `zeer risicovolle producten'; Lang verwacht rapport wijst op enorme verliezen bij beleggers in andere landen en hoge restschulden"
150287157;1;28;12/25/2015 10:50:15;887;0;5;0;21;2/13/2015 0:00:00;44;1;1;0;9;58;96;1; ;0;"AFM noemt cfd's `zeer risicovolle producten'; Lang verwacht rapport wijst op enorme verliezen bij beleggers in andere landen en hoge restschulden"
150287157;1;29;12/31/2015 11:38:48;887;0;5;0;21;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;"AFM noemt cfd's `zeer risicovolle producten'; Lang verwacht rapport wijst op enorme verliezen bij beleggers in andere landen en hoge restschulden"
150287158;1;17;8/8/2015 13:39:21;409;0;5;0;7;2/13/2015 0:00:00;44;1;1;4;1;58;96;11; ;0;Minder gas winnen hoeft geen geld te kosten
150287158;1;28;12/25/2015 11:04:19;409;0;5;0;7;2/13/2015 0:00:00;44;1;1;2;9;24;101;1; ;0;Minder gas winnen hoeft geen geld te kosten
150287158;1;29;12/31/2015 11:42:10;409;0;5;0;7;2/13/2015 0:00:00;44;1;1;4;9;58;105;1; ;0;Minder gas winnen hoeft geen geld te kosten
150287159;1;17;8/8/2015 13:59:13;178;0;5;0;7;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;VN-Veiligheidsraad dwarsboomt financiering terreurorganisatie Isis
150287159;1;28;12/25/2015 11:20:01;178;0;5;0;7;2/13/2015 0:00:00;44;1;1;1;9;56;97;33; ;0;VN-Veiligheidsraad dwarsboomt financiering terreurorganisatie Isis
150287159;1;29;12/31/2015 11:55:26;178;0;5;0;7;2/13/2015 0:00:00;44;0; ; ; ; ; ; ; ; ;VN-Veiligheidsraad dwarsboomt financiering terreurorganisatie Isis
150287160;1;17;8/8/2015 14:00:44;115;0;5;0;3;2/13/2015 0:00:00;44;1;1;0;9;58;96;80; ;0;`Britse inflatie zal verder dalen'
150287160;1;28;12/25/2015 11:27:41;115;0;5;0;3;2/13/2015 0:00:00;44;1;1;1;9;19;96;80; ;0;`Britse inflatie zal verder dalen'
150287160;1;29;12/31/2015 11:55:55;115;0;5;0;3;2/13/2015 0:00:00;44;1;1;1;9;58;96;80; ;0;`Britse inflatie zal verder dalen'
150287497;1;9;7/21/2015 20:31:11;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;29;12/23/2015 11:28:26;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;30;12/22/2015 10:50:54;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;31;12/22/2015 15:47:52;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;32;1/3/2016 14:03:34;675;0;10;0;3;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;33;1/13/2016 23:39:08;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;34;1/9/2016 11:19:32;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;35;12/18/2015 10:08:52;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;36;12/19/2015 20:19:59;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287497;1;37;12/26/2015 9:52:14;675;0;10;0; ;2/19/2015 0:00:00;50;0; ; ; ; ; ; ; ; ;Pupillen geven Gerfkamer niet op
150287733;1;21;8/25/2015 12:51:15;399;0;10;0; ;4/23/2015 0:00:00;113;1;1;1;1;27;96;1; ;0;FNV pleit voor crisispakket pensioenfondsen
150287733;1;4;8/8/2015 2:26:42;399;0;10;0; ;4/23/2015 0:00:00;113;1;1;1;9;8;100;1; ;1;FNV pleit voor crisispakket pensioenfondsen
150287733;1;5;7/8/2015 11:08:04;399;0;10;0; ;4/23/2015 0:00:00;113;1;1;1;0;33;96;1; ;0;FNV pleit voor crisispakket pensioenfondsen
150287733;1;6;7/4/2015 11:12:19;399;0;10;0;3;4/23/2015 0:00:00;113;1;1;0;9;33;105;1; ;0;FNV pleit voor crisispakket pensioenfondsen
